Unemployment,Income inequality,FIPS,Air pollution - particulate matter,State,Population that is not proficient in English
0.135,,34001,11.24,NJ,0.059
0.12,4.801,34001,11.24,NJ,0.059
0.081,,34003,10.92,NJ,0.065
0.071,5.052,34003,10.92,NJ,0.064
0.092,,34005,11.25,NJ,0.019
0.079,3.848,34005,11.25,NJ,0.018
0.106,,34007,11.43,NJ,0.043
0.091,5.007,34007,11.43,NJ,0.043
0.134,,34009,11.34,NJ,0.023
0.12,4.376,34009,11.34,NJ,0.024
0.141,,34011,11.55,NJ,0.073
0.122,4.977,34011,11.55,NJ,0.073
0.108,,34013,10.98,NJ,0.081
0.095,6.258,34013,10.98,NJ,0.081
0.1,,34015,11.58,NJ,0.013
0.085,4.102,34015,11.58,NJ,0.013
0.105,,34017,10.89,NJ,0.147
0.091,5.814,34017,10.89,NJ,0.148
0.071,,34019,11.44,NJ,0.012
0.059,4.127,34019,11.44,NJ,0.013
0.078,,34021,11.27,NJ,0.055
0.067,5.285,34021,11.27,NJ,0.056
0.085,,34023,11.09,NJ,0.074
0.074,4.268,34023,11.09,NJ,0.076
0.089,,34025,10.96,NJ,0.033
0.075,4.967,34025,10.96,NJ,0.032
0.073,,34027,11.2,NJ,0.039
0.063,4.08,34027,11.2,NJ,0.037
0.103,,34029,10.99,NJ,0.022
0.085,4.505,34029,10.99,NJ,0.022
0.113,,34031,11.09,NJ,0.13
0.099,5.629,34031,11.09,NJ,0.13
0.11,,34033,11.72,NJ,0.014
0.088,4.904,34033,11.72,NJ,0.019
0.074,,34035,11.25,NJ,0.042
0.063,4.286,34035,11.25,NJ,0.041
0.091,,34037,11.32,NJ,0.008
0.078,3.642,34037,11.32,NJ,0.01
0.097,,34039,11.05,NJ,0.121
0.083,4.956,34039,11.05,NJ,0.116
0.082,,34041,11.48,NJ,0.019
0.07,4.114,34041,11.48,NJ,0.02
0.071,,35001,9.45,NM,0.045
0.069,4.864,35001,9.45,NM,0.044
0.069,,35003,9.67,NM,0.014
0.065,4.178,35003,9.67,NM,0.0
0.066,,35005,9.49,NM,0.072
0.065,4.317,35005,9.49,NM,0.075
0.062,,35006,9.62,NM,0.024
0.064,4.908,35006,9.62,NM,0.035
0.076,,35007,11.46,NM,0.015
0.069,5.06,35007,11.46,NM,0.02
0.048,,35009,9.37,NM,0.04
0.051,5.252,35009,9.37,NM,0.055
0.043,,35011,9.27,NM,0.012
0.046,5.51,35011,9.27,NM,0.013
0.071,,35013,10.3,NM,0.094
0.075,5.205,35013,10.3,NM,0.094
0.041,,35015,9.91,NM,0.029
0.041,4.91,35015,9.91,NM,0.028
0.069,,35017,9.85,NM,0.015
0.073,4.589,35017,9.85,NM,0.015
0.098,,35019,9.52,NM,0.012
0.087,3.483,35019,9.52,NM,0.016
0.063,,35023,9.77,NM,0.03
0.064,6.093,35023,9.77,NM,0.024
0.043,,35025,9.5,NM,0.07
0.041,4.313,35025,9.5,NM,0.074
0.055,,35027,9.54,NM,0.03
0.056,4.158,35027,9.54,NM,0.031
0.035,,35028,9.73,NM,0.016
0.04,3.45,35028,9.73,NM,0.018
0.172,,35029,10.06,NM,0.108
0.166,4.615,35029,10.06,NM,0.123
0.087,,35031,9.79,NM,0.048
0.093,6.955,35031,9.79,NM,0.043
0.13,,35033,10.36,NM,0.05
0.14,5.381,35033,10.36,NM,0.052
0.061,,35035,10.1,NM,0.054
0.062,4.559,35035,10.1,NM,0.059
0.069,,35037,9.86,NM,0.009
0.063,4.734,35037,9.86,NM,0.006
0.08,,35039,10.57,NM,0.035
0.083,5.361,35039,10.57,NM,0.033
0.05,,35041,9.17,NM,0.046
0.05,4.704,35041,9.17,NM,0.054
0.068,,35045,10.05,NM,0.027
0.067,5.151,35045,10.05,NM,0.025
0.072,,35047,9.94,NM,0.039
0.068,5.83,35047,9.94,NM,0.049
0.08,,35043,9.6,NM,0.023
0.08,4.248,35043,9.6,NM,0.021
0.055,,35049,9.7,NM,0.063
0.055,5.065,35049,9.7,NM,0.065
0.062,,35051,10.09,NM,0.01
0.062,4.446,35051,10.09,NM,0.016
0.049,,35053,9.58,NM,0.05
0.053,4.858,35053,9.58,NM,0.057
0.091,,35055,11.09,NM,0.025
0.09,5.236,35055,11.09,NM,0.023
0.082,,35057,9.39,NM,0.051
0.084,5.184,35057,9.39,NM,0.053
0.046,,35059,11.66,NM,0.016
0.05,3.599,35059,11.66,NM,0.024
0.081,,35061,9.4,NM,0.045
0.078,5.055,35061,9.4,NM,0.048
0.111,,32510,10.59,NV,0.044
0.102,4.538,32510,10.59,NV,0.044
0.092,,32001,12.74,NV,0.026
0.082,3.93,32001,12.74,NV,0.026
0.112,,32003,11.99,NV,0.074
0.1,4.155,32003,11.99,NV,0.071
0.12,,32005,10.64,NV,0.014
0.105,4.081,32005,10.64,NV,0.013
0.059,,32007,12.78,NV,0.033
0.059,3.734,32007,12.78,NV,0.03
0.06,,32011,13.46,NV,0.002
0.064,4.554,32011,13.46,NV,0.002
0.062,,32013,12.15,NV,0.051
0.06,4.641,32013,12.15,NV,0.052
0.053,,32015,13.38,NV,0.044
0.052,4.487,32015,13.38,NV,0.04
0.128,,32017,12.37,NV,0.003
0.123,4.487,32017,12.37,NV,0.013
0.148,,32019,11.31,NV,0.02
0.134,3.695,32019,11.31,NV,0.024
0.127,,32021,11.79,NV,0.008
0.124,5.295,32021,11.79,NV,0.003
0.135,,32023,12.18,NV,0.034
0.119,4.359,32023,12.18,NV,0.027
0.103,,32027,13.57,NV,0.033
0.099,4.072,32027,13.57,NV,0.037
0.113,,32029,11.29,NV,0.007
0.1,4.122,32029,11.29,NV,0.0
0.109,,32031,11.62,NV,0.045
0.096,4.812,32031,11.62,NV,0.045
0.071,,32033,13.15,NV,0.01
0.072,4.101,32033,13.15,NV,0.009
0.074,,36001,11.1,NY,0.016
0.063,4.758,36001,11.1,NY,0.014
0.085,,36003,12.68,NY,0.005
0.076,4.254,36003,12.68,NY,0.006
0.127,,36005,10.79,NY,0.156
0.118,6.361,36005,10.79,NY,0.157
0.088,,36007,11.75,NY,0.01
0.078,4.799,36007,11.75,NY,0.011
0.089,,36009,12.97,NY,0.009
0.081,4.285,36009,12.97,NY,0.009
0.081,,36011,12.09,NY,0.006
0.072,4.166,36011,12.09,NY,0.005
0.085,,36013,13.31,NY,0.01
0.079,4.604,36013,13.31,NY,0.011
0.087,,36015,12.13,NY,0.006
0.082,4.727,36015,12.13,NY,0.005
0.084,,36017,11.7,NY,0.005
0.071,4.307,36017,11.7,NY,0.005
0.099,,36019,11.08,NY,0.005
0.086,4.673,36019,11.08,NY,0.006
0.074,,36021,10.98,NY,0.008
0.063,4.338,36021,10.98,NY,0.006
0.088,,36023,11.88,NY,0.007
0.079,4.418,36023,11.88,NY,0.006
0.089,,36025,11.46,NY,0.004
0.08,4.186,36025,11.46,NY,0.004
0.079,,36027,10.93,NY,0.02
0.068,4.412,36027,10.93,NY,0.022
0.083,,36029,12.9,NY,0.015
0.074,5.017,36029,12.9,NY,0.015
0.099,,36031,11.05,NY,0.015
0.087,3.937,36031,11.05,NY,0.016
0.097,,36033,11.22,NY,0.01
0.09,5.085,36033,11.22,NY,0.009
0.106,,36035,11.28,NY,0.004
0.091,4.371,36035,11.28,NY,0.005
0.079,,36037,12.67,NY,0.006
0.067,4.027,36037,12.67,NY,0.006
0.094,,36039,11.17,NY,0.006
0.082,4.524,36039,11.17,NY,0.007
0.086,,36041,11.32,NY,0.004
0.079,3.844,36041,11.32,NY,0.003
0.09,,36043,11.5,NY,0.008
0.081,4.355,36043,11.5,NY,0.009
0.101,,36045,11.82,NY,0.007
0.095,4.051,36045,11.82,NY,0.006
0.099,,36047,10.81,NY,0.13
0.094,6.372,36047,10.81,NY,0.13
0.101,,36049,11.71,NY,0.005
0.096,3.913,36049,11.71,NY,0.005
0.083,,36051,12.54,NY,0.006
0.074,4.284,36051,12.54,NY,0.007
0.087,,36053,11.74,NY,0.003
0.078,4.036,36053,11.74,NY,0.002
0.08,,36055,12.5,NY,0.022
0.07,4.765,36055,12.5,NY,0.021
0.104,,36057,11.3,NY,0.028
0.091,4.615,36057,11.3,NY,0.022
0.071,,36059,10.62,NY,0.052
0.059,4.376,36059,10.62,NY,0.054
0.077,,36061,10.83,NY,0.1
0.072,8.629,36061,10.83,NY,0.098
0.09,,36063,12.81,NY,0.006
0.08,4.669,36063,12.81,NY,0.006
0.086,,36065,11.69,NY,0.027
0.077,4.654,36065,11.69,NY,0.028
0.081,,36067,11.97,NY,0.018
0.07,4.951,36067,11.97,NY,0.017
0.075,,36069,12.37,NY,0.013
0.066,4.082,36069,12.37,NY,0.011
0.083,,36071,11.13,NY,0.047
0.072,4.731,36071,11.13,NY,0.046
0.104,,36073,12.65,NY,0.005
0.09,4.075,36073,12.65,NY,0.006
0.106,,36075,12.0,NY,0.003
0.095,4.411,36075,12.0,NY,0.003
0.08,,36077,11.5,NY,0.008
0.07,4.267,36077,11.5,NY,0.006
0.067,,36079,10.87,NY,0.019
0.058,4.194,36079,10.87,NY,0.023
0.083,,36081,10.71,NY,0.149
0.078,4.818,36081,10.71,NY,0.15
0.079,,36083,10.93,NY,0.01
0.068,4.475,36083,10.93,NY,0.01
0.085,,36085,10.94,NY,0.051
0.078,5.065,36085,10.94,NY,0.049
0.069,,36087,10.94,NY,0.079
0.059,4.96,36087,10.94,NY,0.082
0.07,,36091,11.06,NY,0.008
0.059,4.027,36091,11.06,NY,0.009
0.079,,36093,11.16,NY,0.015
0.069,4.754,36093,11.16,NY,0.014
0.095,,36095,11.27,NY,0.002
0.083,4.426,36095,11.27,NY,0.002
0.084,,36097,12.19,NY,0.004
0.076,3.863,36097,12.19,NY,0.003
0.079,,36099,12.17,NY,0.005
0.069,4.498,36099,12.17,NY,0.005
0.105,,36089,11.44,NY,0.008
0.093,4.664,36089,11.44,NY,0.008
0.098,,36101,12.4,NY,0.004
0.089,4.258,36101,12.4,NY,0.004
0.076,,36103,10.24,NY,0.045
0.064,4.075,36103,10.24,NY,0.044
0.096,,36105,11.37,NY,0.027
0.087,4.833,36105,11.37,NY,0.027
0.084,,36107,11.92,NY,0.004
0.078,4.281,36107,11.92,NY,0.004
0.06,,36109,12.02,NY,0.012
0.05,5.722,36109,12.02,NY,0.013
0.088,,36111,11.16,NY,0.013
0.078,4.581,36111,11.16,NY,0.013
0.086,,36113,11.06,NY,0.004
0.076,4.13,36113,11.06,NY,0.003
0.078,,36115,10.89,NY,0.005
0.071,4.043,36115,10.89,NY,0.005
0.086,,36117,12.27,NY,0.009
0.075,3.913,36117,12.27,NY,0.009
0.072,,36119,10.8,NY,0.065
0.063,5.777,36119,10.8,NY,0.065
0.087,,36121,12.71,NY,0.007
0.078,3.864,36121,12.71,NY,0.006
0.072,,36123,12.27,NY,0.013
0.061,4.194,36123,12.27,NY,0.012
0.108,,39001,13.14,OH,0.004
0.114,5.201,39001,13.14,OH,0.001
0.078,,39003,13.42,OH,0.004
0.079,4.68,39003,13.42,OH,0.004
0.075,,39005,13.77,OH,0.011
0.075,3.8,39005,13.77,OH,0.012
0.09,,39007,13.76,OH,0.006
0.093,4.603,39007,13.76,OH,0.008
0.077,,39009,13.34,OH,0.005
0.084,6.626,39009,13.34,OH,0.003
0.056,,39011,13.49,OH,0.002
0.054,3.554,39011,13.49,OH,0.003
0.074,,39013,13.79,OH,0.001
0.075,4.371,39013,13.79,OH,0.001
0.088,,39015,13.14,OH,0.0
0.088,3.939,39015,13.14,OH,0.0
0.071,,39017,13.33,OH,0.014
0.069,4.457,39017,13.33,OH,0.014
0.075,,39019,14.06,OH,0.005
0.076,3.651,39019,14.06,OH,0.004
0.071,,39021,13.43,OH,0.003
0.067,3.865,39021,13.43,OH,0.003
0.073,,39023,13.38,OH,0.009
0.07,4.527,39023,13.38,OH,0.008
0.069,,39025,13.18,OH,0.006
0.07,4.178,39025,13.18,OH,0.004
0.103,,39027,13.25,OH,0.003
0.1,4.388,39027,13.25,OH,0.003
0.08,,39029,14.09,OH,0.005
0.081,4.376,39029,14.09,OH,0.005
0.099,,39031,13.79,OH,0.003
0.096,4.26,39031,13.79,OH,0.004
0.087,,39033,13.61,OH,0.002
0.088,3.842,39033,13.61,OH,0.001
0.073,,39035,13.63,OH,0.017
0.077,5.54,39035,13.63,OH,0.018
0.067,,39037,13.43,OH,0.002
0.066,3.968,39037,13.43,OH,0.002
0.073,,39039,13.13,OH,0.004
0.072,3.843,39039,13.13,OH,0.007
0.05,,39041,13.6,OH,0.006
0.052,3.839,39041,13.6,OH,0.006
0.073,,39043,13.45,OH,0.002
0.075,4.372,39043,13.45,OH,0.003
0.063,,39045,13.46,OH,0.005
0.064,4.247,39045,13.46,OH,0.005
0.071,,39047,13.32,OH,0.005
0.066,4.142,39047,13.32,OH,0.006
0.061,,39049,13.49,OH,0.021
0.062,4.844,39049,13.49,OH,0.022
0.078,,39051,12.97,OH,0.006
0.082,3.605,39051,12.97,OH,0.003
0.089,,39053,13.18,OH,0.001
0.087,4.677,39053,13.18,OH,0.002
0.06,,39055,13.73,OH,0.009
0.064,4.148,39055,13.73,OH,0.008
0.07,,39057,13.31,OH,0.007
0.072,4.673,39057,13.31,OH,0.007
0.084,,39059,13.73,OH,0.004
0.082,4.461,39059,13.73,OH,0.005
0.07,,39061,13.27,OH,0.011
0.071,5.689,39061,13.27,OH,0.011
0.061,,39063,13.38,OH,0.007
0.06,4.323,39063,13.38,OH,0.006
0.075,,39065,13.55,OH,0.004
0.076,4.402,39065,13.55,OH,0.005
0.081,,39067,13.93,OH,0.004
0.076,4.318,39067,13.93,OH,0.002
0.078,,39069,13.12,OH,0.004
0.078,3.968,39069,13.12,OH,0.004
0.096,,39071,13.21,OH,0.003
0.097,4.118,39071,13.21,OH,0.003
0.079,,39073,13.38,OH,0.002
0.078,4.657,39073,13.38,OH,0.003
0.047,,39075,13.9,OH,0.027
0.05,3.548,39075,13.9,OH,0.032
0.102,,39077,13.53,OH,0.021
0.108,3.755,39077,13.53,OH,0.018
0.092,,39079,13.21,OH,0.009
0.095,4.918,39079,13.21,OH,0.009
0.103,,39081,14.02,OH,0.003
0.102,4.624,39081,14.02,OH,0.003
0.068,,39083,13.74,OH,0.005
0.067,3.971,39083,13.74,OH,0.005
0.064,,39085,13.64,OH,0.012
0.069,3.992,39085,13.64,OH,0.011
0.076,,39087,13.13,OH,0.0
0.079,4.661,39087,13.13,OH,0.0
0.065,,39089,13.61,OH,0.003
0.069,4.22,39089,13.61,OH,0.003
0.067,,39091,13.5,OH,0.004
0.065,3.958,39091,13.5,OH,0.005
0.077,,39093,13.57,OH,0.01
0.081,4.431,39093,13.57,OH,0.01
0.08,,39095,13.07,OH,0.007
0.085,5.217,39095,13.07,OH,0.007
0.066,,39097,13.43,OH,0.006
0.068,3.993,39097,13.43,OH,0.005
0.078,,39099,14.0,OH,0.01
0.083,4.712,39099,14.0,OH,0.011
0.077,,39101,13.66,OH,0.002
0.078,4.346,39101,13.66,OH,0.003
0.06,,39103,13.71,OH,0.004
0.065,3.659,39103,13.71,OH,0.004
0.118,,39105,13.24,OH,0.003
0.124,4.771,39105,13.24,OH,0.001
0.044,,39107,13.47,OH,0.002
0.045,3.82,39107,13.47,OH,0.002
0.07,,39109,13.39,OH,0.004
0.072,3.979,39109,13.39,OH,0.004
0.096,,39111,13.6,OH,0.004
0.116,3.903,39111,13.6,OH,0.003
0.078,,39113,13.34,OH,0.01
0.08,4.733,39113,13.34,OH,0.01
0.111,,39115,13.48,OH,0.005
0.114,4.689,39115,13.48,OH,0.003
0.072,,39117,13.71,OH,0.007
0.074,3.631,39117,13.71,OH,0.005
0.097,,39119,13.63,OH,0.002
0.097,4.582,39119,13.63,OH,0.002
0.104,,39121,13.59,OH,0.002
0.096,3.996,39121,13.59,OH,0.001
0.098,,39123,13.19,OH,0.004
0.1,4.032,39123,13.19,OH,0.005
0.069,,39125,13.23,OH,0.003
0.069,4.044,39125,13.23,OH,0.004
0.095,,39127,13.5,OH,0.0
0.093,4.542,39127,13.5,OH,0.0
0.076,,39129,13.39,OH,0.001
0.077,3.903,39129,13.39,OH,0.001
0.129,,39131,13.2,OH,0.002
0.125,4.688,39131,13.2,OH,0.001
0.067,,39133,13.87,OH,0.004
0.072,4.571,39133,13.87,OH,0.005
0.076,,39135,13.38,OH,0.002
0.077,3.811,39135,13.38,OH,0.002
0.06,,39137,13.29,OH,0.006
0.063,3.475,39137,13.29,OH,0.006
0.083,,39139,13.72,OH,0.002
0.084,4.188,39139,13.72,OH,0.002
0.082,,39141,13.28,OH,0.008
0.085,4.615,39141,13.28,OH,0.008
0.071,,39143,13.31,OH,0.006
0.073,4.109,39143,13.31,OH,0.007
0.107,,39145,13.15,OH,0.004
0.115,5.296,39145,13.15,OH,0.005
0.075,,39147,13.43,OH,0.005
0.073,3.922,39147,13.43,OH,0.005
0.068,,39149,13.44,OH,0.006
0.063,3.728,39149,13.44,OH,0.005
0.073,,39151,13.96,OH,0.004
0.075,4.377,39151,13.96,OH,0.004
0.068,,39153,13.79,OH,0.009
0.072,4.804,39153,13.79,OH,0.009
0.081,,39155,13.9,OH,0.004
0.083,4.389,39155,13.9,OH,0.003
0.068,,39157,13.92,OH,0.009
0.068,4.097,39157,13.92,OH,0.01
0.055,,39159,13.54,OH,0.002
0.057,4.125,39159,13.54,OH,0.002
0.074,,39161,13.36,OH,0.005
0.07,3.63,39161,13.36,OH,0.003
0.106,,39163,13.28,OH,0.002
0.106,4.33,39163,13.28,OH,0.001
0.063,,39165,13.26,OH,0.007
0.063,3.839,39165,13.26,OH,0.009
0.069,,39167,13.44,OH,0.001
0.07,4.363,39167,13.44,OH,0.002
0.061,,39169,13.84,OH,0.012
0.063,3.886,39169,13.84,OH,0.011
0.076,,39171,13.0,OH,0.007
0.073,4.073,39171,13.0,OH,0.007
0.069,,39173,13.2,OH,0.006
0.072,4.634,39173,13.2,OH,0.005
0.073,,39175,13.54,OH,0.007
0.07,3.741,39175,13.54,OH,0.007
0.07,,40001,10.95,OK,0.013
0.076,4.766,40001,10.95,OK,0.014
0.032,,40003,10.35,OK,0.005
0.039,4.646,40003,10.35,OK,0.006
0.055,,40005,10.23,OK,0.002
0.06,4.438,40005,10.23,OK,0.002
0.025,,40007,11.17,OK,0.05
0.031,3.898,40007,11.17,OK,0.049
0.026,,40009,9.81,OK,0.024
0.031,4.593,40009,9.81,OK,0.023
0.044,,40011,10.04,OK,0.056
0.047,4.155,40011,10.04,OK,0.045
0.047,,40013,10.13,OK,0.008
0.049,4.952,40013,10.13,OK,0.006
0.054,,40015,9.97,OK,0.008
0.06,4.71,40015,9.97,OK,0.008
0.042,,40017,10.09,OK,0.012
0.046,3.355,40017,10.09,OK,0.012
0.042,,40019,10.04,OK,0.013
0.041,4.13,40019,10.04,OK,0.009
0.053,,40021,10.85,OK,0.012
0.055,4.865,40021,10.85,OK,0.011
0.066,,40023,10.25,OK,0.002
0.07,5.229,40023,10.25,OK,0.002
0.036,,40025,12.0,OK,0.05
0.039,4.216,40025,12.0,OK,0.045
0.044,,40027,10.19,OK,0.013
0.046,4.133,40027,10.19,OK,0.015
0.059,,40029,10.26,OK,0.005
0.068,4.531,40029,10.26,OK,0.005
0.066,,40031,9.92,OK,0.013
0.067,4.226,40031,9.92,OK,0.013
0.047,,40033,9.9,OK,0.01
0.049,4.409,40033,9.9,OK,0.006
0.051,,40035,9.44,OK,0.002
0.061,4.379,40035,9.44,OK,0.006
0.06,,40037,10.5,OK,0.003
0.063,4.295,40037,10.5,OK,0.005
0.033,,40039,9.86,OK,0.032
0.035,5.176,40039,9.86,OK,0.037
0.056,,40041,10.21,OK,0.007
0.062,4.302,40041,10.21,OK,0.008
0.026,,40043,9.95,OK,0.005
0.029,4.712,40043,9.95,OK,0.006
0.023,,40045,10.22,OK,0.002
0.026,4.924,40045,10.22,OK,0.003
0.035,,40047,10.17,OK,0.025
0.037,4.01,40047,10.17,OK,0.025
0.04,,40049,10.11,OK,0.01
0.043,4.597,40049,10.11,OK,0.013
0.05,,40051,10.05,OK,0.007
0.052,4.501,40051,10.05,OK,0.006
0.032,,40053,10.14,OK,0.001
0.033,3.508,40053,10.14,OK,0.0
0.062,,40055,9.78,OK,0.011
0.068,3.998,40055,9.78,OK,0.007
0.043,,40057,9.74,OK,0.012
0.043,5.098,40057,9.74,OK,0.019
0.029,,40059,10.89,OK,0.065
0.033,3.699,40059,10.89,OK,0.072
0.068,,40061,10.73,OK,0.013
0.072,4.076,40061,10.73,OK,0.014
0.08,,40063,10.38,OK,0.004
0.082,5.031,40063,10.38,OK,0.003
0.047,,40065,9.77,OK,0.03
0.052,4.066,40065,9.77,OK,0.025
0.054,,40067,9.95,OK,0.008
0.06,4.626,40067,9.95,OK,0.008
0.054,,40069,10.13,OK,0.005
0.061,4.348,40069,10.13,OK,0.007
0.063,,40071,9.86,OK,0.011
0.064,4.318,40071,9.86,OK,0.011
0.032,,40073,10.15,OK,0.026
0.033,4.021,40073,10.15,OK,0.04
0.049,,40075,9.84,OK,0.009
0.055,5.125,40075,9.84,OK,0.008
0.088,,40077,10.59,OK,0.002
0.096,5.052,40077,10.59,OK,0.001
0.091,,40079,10.84,OK,0.018
0.088,4.667,40079,10.84,OK,0.017
0.051,,40081,10.39,OK,0.002
0.056,4.458,40081,10.39,OK,0.002
0.044,,40083,10.26,OK,0.008
0.049,4.651,40083,10.26,OK,0.007
0.037,,40085,10.0,OK,0.03
0.042,3.716,40085,10.0,OK,0.028
0.032,,40093,10.2,OK,0.007
0.032,4.359,40093,10.2,OK,0.009
0.057,,40095,10.07,OK,0.027
0.06,4.443,40095,10.07,OK,0.024
0.061,,40097,10.26,OK,0.004
0.059,4.482,40097,10.26,OK,0.004
0.044,,40087,10.13,OK,0.01
0.048,4.294,40087,10.13,OK,0.01
0.088,,40089,10.63,OK,0.005
0.09,4.833,40089,10.63,OK,0.006
0.08,,40091,10.59,OK,0.0
0.078,4.609,40091,10.59,OK,0.001
0.032,,40099,10.1,OK,0.007
0.037,3.596,40099,10.1,OK,0.009
0.064,,40101,10.75,OK,0.012
0.065,4.904,40101,10.75,OK,0.013
0.04,,40103,10.12,OK,0.001
0.041,4.245,40103,10.12,OK,0.001
0.064,,40105,9.28,OK,0.0
0.067,4.514,40105,9.28,OK,0.0
0.072,,40107,10.47,OK,0.003
0.07,4.626,40107,10.47,OK,0.003
0.051,,40109,10.23,OK,0.046
0.054,4.77,40109,10.23,OK,0.045
0.077,,40111,10.6,OK,0.003
0.076,4.679,40111,10.6,OK,0.003
0.061,,40113,9.78,OK,0.005
0.062,4.95,40113,9.78,OK,0.004
0.059,,40115,9.45,OK,0.011
0.064,4.388,40115,9.45,OK,0.012
0.064,,40117,10.13,OK,0.004
0.062,4.173,40117,10.13,OK,0.004
0.048,,40119,10.31,OK,0.008
0.047,6.166,40119,10.31,OK,0.007
0.054,,40121,10.44,OK,0.006
0.06,4.94,40121,10.44,OK,0.008
0.043,,40123,10.22,OK,0.003
0.049,4.782,40123,10.22,OK,0.004
0.048,,40125,10.26,OK,0.004
0.052,4.593,40125,10.26,OK,0.005
0.06,,40127,10.39,OK,0.001
0.076,4.972,40127,10.39,OK,0.005
0.024,,40129,9.87,OK,0.005
0.029,4.84,40129,9.87,OK,0.003
0.054,,40131,10.04,OK,0.005
0.057,3.835,40131,10.04,OK,0.006
0.068,,40133,10.32,OK,0.005
0.074,5.017,40133,10.32,OK,0.005
0.085,,40135,10.95,OK,0.003
0.089,4.54,40135,10.95,OK,0.004
0.044,,40137,9.99,OK,0.01
0.049,4.598,40137,9.99,OK,0.009
0.047,,40139,11.58,OK,0.148
0.051,3.921,40139,11.58,OK,0.15
0.047,,40141,9.83,OK,0.029
0.055,3.572,40141,9.83,OK,0.021
0.055,,40143,10.38,OK,0.031
0.055,4.679,40143,10.38,OK,0.031
0.054,,40145,10.69,OK,0.006
0.052,3.887,40145,10.69,OK,0.007
0.041,,40147,9.47,OK,0.009
0.043,4.371,40147,9.47,OK,0.007
0.034,,40149,9.85,OK,0.009
0.038,4.578,40149,9.85,OK,0.013
0.029,,40151,10.59,OK,0.003
0.033,5.061,40151,10.59,OK,0.002
0.028,,40153,10.36,OK,0.02
0.03,4.771,40153,10.36,OK,0.017
0.1,,41001,9.26,OR,0.007
0.092,4.699,41001,9.26,OR,0.006
0.061,,41003,8.55,OR,0.011
0.058,6.265,41003,8.55,OR,0.011
0.079,,41005,9.43,OR,0.023
0.068,4.066,41005,9.43,OR,0.024
0.077,,41007,9.87,OR,0.017
0.068,4.027,41007,9.87,OR,0.017
0.095,,41009,9.9,OR,0.005
0.082,4.455,41009,9.9,OR,0.005
0.107,,41011,7.71,OR,0.004
0.099,4.462,41011,7.71,OR,0.004
0.141,,41013,8.48,OR,0.011
0.123,4.009,41013,8.48,OR,0.009
0.116,,41015,7.68,OR,0.003
0.106,4.48,41015,7.68,OR,0.003
0.113,,41017,8.13,OR,0.014
0.095,4.389,41017,8.13,OR,0.011
0.122,,41019,7.85,OR,0.005
0.108,4.159,41019,7.85,OR,0.005
0.134,,41023,8.93,OR,0.005
0.118,4.738,41023,8.93,OR,0.006
0.126,,41025,9.13,OR,0.001
0.123,3.97,41025,9.13,OR,0.006
0.07,,41027,9.72,OR,0.118
0.061,3.701,41027,9.72,OR,0.102
0.108,,41029,8.17,OR,0.021
0.095,4.414,41029,8.17,OR,0.02
0.122,,41031,8.87,OR,0.034
0.107,3.811,41031,8.87,OR,0.033
0.119,,41033,7.89,OR,0.004
0.109,4.74,41033,7.89,OR,0.003
0.117,,41035,8.44,OR,0.022
0.107,4.664,41035,8.44,OR,0.023
0.128,,41037,8.84,OR,0.006
0.111,4.138,41037,8.84,OR,0.004
0.086,,41039,7.99,OR,0.015
0.076,4.928,41039,7.99,OR,0.014
0.093,,41041,8.65,OR,0.013
0.082,4.331,41041,8.65,OR,0.015
0.109,,41043,8.59,OR,0.013
0.097,4.083,41043,8.59,OR,0.011
0.098,,41045,9.35,OR,0.059
0.087,5.033,41045,9.35,OR,0.058
0.096,,41047,9.06,OR,0.067
0.084,4.095,41047,9.06,OR,0.067
0.082,,41049,9.71,OR,0.091
0.078,3.88,41049,9.71,OR,0.109
0.078,,41051,9.73,OR,0.054
0.069,5.024,41051,9.73,OR,0.054
0.084,,41053,8.98,OR,0.028
0.076,4.542,41053,8.98,OR,0.029
0.073,5.303,41055,9.68,OR,0.011
0.085,,41057,9.49,OR,0.017
0.072,3.734,41057,9.49,OR,0.015
0.084,,41059,9.86,OR,0.048
0.081,4.406,41059,9.86,OR,0.055
0.092,,41061,9.66,OR,0.013
0.082,4.762,41061,9.66,OR,0.014
0.102,,41063,10.03,OR,0.0
0.099,4.744,41063,10.03,OR,0.0
0.079,,41065,9.44,OR,0.066
0.071,3.781,41065,9.44,OR,0.054
0.071,,41067,9.65,OR,0.05
0.063,4.207,41067,9.65,OR,0.048
0.085,,41071,9.32,OR,0.039
0.074,4.183,41071,9.32,OR,0.043
0.066,,42001,12.76,PA,0.015
0.059,3.803,42001,12.76,PA,0.014
0.069,,42003,14.03,PA,0.007
0.065,4.999,42003,14.03,PA,0.008
0.085,,42005,13.81,PA,0.003
0.08,4.287,42005,13.81,PA,0.003
0.073,,42007,14.19,PA,0.005
0.072,4.392,42007,14.19,PA,0.005
0.093,,42009,13.24,PA,0.003
0.089,4.026,42009,13.24,PA,0.002
0.08,,42011,12.1,PA,0.035
0.074,4.309,42011,12.1,PA,0.036
0.072,,42013,13.3,PA,0.004
0.067,4.299,42013,13.3,PA,0.004
0.065,,42015,12.13,PA,0.005
0.069,4.251,42015,12.13,PA,0.005
0.074,,42017,11.58,PA,0.016
0.069,4.082,42017,11.58,PA,0.016
0.065,,42019,13.98,PA,0.004
